objectid,gistat_sez,perimeter,cod_istat,pro_com,sez2001,sez,cod_tipo,cod_stagno,cod_fiume,cod_lago,cod_laguna,cod_val_p,cod_zona_c,cod_is_amm,cod_is_lac,cod_is_mar,cod_area_s,cod_mont_d,loc,loc2001,tipo_loc,sez2011,tipo_loc_n,loc2011,cod_tipo_s,cod_asc,shape_leng,st_area_sh,st_length_
11281,0.00000000,1233.61198267,11041044,41044,410440000683.00000000,683,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000683.00000000,1,4104410008.00000000,0,"5",1233.93746965,64859.89990750000,1232.90389261000
11282,0.00000000,382.28446851,11041044,41044,410440000347.00000000,347,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000347.00000000,1,4104410008.00000000,0,"9",382.83406722,8077.59819465000,382.50269259400
11283,0.00000000,238.51246410,11041044,41044,410440000477.00000000,477,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000477.00000000,1,4104410008.00000000,0,"3",238.64180001,2965.06451481000,238.43827791400
11284,0.00000000,272.44987680,11041044,41044,410440000478.00000000,478,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000478.00000000,1,4104410008.00000000,0,"3",272.55025512,4346.35725802000,272.31782207500
11285,0.00000000,439.78762638,11041044,41044,410440000355.00000000,355,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000355.00000000,1,4104410008.00000000,0,"9",440.39730233,10110.06292770000,440.01526204200
11286,0.00000000,558.97985659,11041044,41044,410440000481.00000000,481,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000481.00000000,1,4104410008.00000000,0,"3",558.68410056,10950.56752910000,558.20600892600
11287,0.00000000,404.27526758,11041044,41044,410440000479.00000000,479,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000479.00000000,1,4104410008.00000000,0,"3",406.05789412,9689.61913152000,405.71109194300
11288,0.00000000,588.11559909,11041044,41044,410440000482.00000000,482,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000482.00000000,1,4104410008.00000000,0,"3",588.71386221,13536.88788460000,588.20923660400
11289,0.00000000,619.26884431,11041044,41044,410440000713.00000000,713,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000713.00000000,1,4104410008.00000000,0,"5",619.12704541,13590.76073810000,618.60548284300
11290,0.00000000,278.26135242,11041044,41044,410440000480.00000000,480,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000480.00000000,1,4104410008.00000000,0,"3",277.15372495,4708.44038229000,276.91678486400
11291,0.00000000,269.03879347,11041044,41044,410440000346.00000000,346,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000346.00000000,1,4104410008.00000000,0,"9",269.31535420,4370.52978010000,269.08252274400
11292,0.00000000,243.96520274,11041044,41044,410440000498.00006104,498,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000498.00006104,1,4104410008.00000000,0,"3",244.29581519,3226.37512057000,244.08782544700
11293,0.00000000,404.04931442,11041044,41044,410440000356.00000000,356,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000356.00000000,1,4104410008.00000000,0,"9",404.35360545,9499.16189052000,404.00308312700
11294,0.00000000,325.00698026,11041044,41044,410440000345.00000000,345,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000345.00000000,1,4104410008.00000000,0,"9",325.47884179,6204.04577181000,325.19767678000
11295,0.00000000,764.63623702,11041044,41044,410440000708.00000000,708,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000708.00000000,1,4104410008.00000000,0,"5",765.49463797,11009.95713840000,764.85051570600
11296,0.00000000,616.16702200,11041044,41044,410440000714.00000000,714,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000714.00000000,1,4104410008.00000000,0,"5",616.31922355,13499.97566060000,615.79947214900
11297,0.00000000,444.32015875,11041044,41044,410440000496.00006104,496,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000496.00006104,1,4104410008.00000000,0,"3",444.73125676,11623.77775340000,444.35190068700
11298,0.00000000,258.34924063,11041044,41044,410440000358.00000000,358,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000358.00000000,1,4104410008.00000000,0,"9",258.93714261,2807.53652559000,258.71297099800
11299,0.00000000,408.99576386,11041044,41044,410440000497.00006104,497,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000497.00006104,1,4104410008.00000000,0,"3",409.39880870,8179.17599372000,409.05015872700
11300,0.00000000,255.64242260,11041044,41044,410440000360.00000000,360,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000360.00000000,1,4104410008.00000000,0,"9",255.90072790,3773.33829569000,255.67938327300
11301,0.00000000,408.59909365,11041044,41044,410440000486.00000000,486,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000486.00000000,1,4104410008.00000000,0,"3",409.07961514,8200.43724805000,408.72998922700
11302,0.00000000,1030.16994038,11041044,41044,410440000707.00000000,707,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000707.00000000,1,4104410008.00000000,0,"5",1030.72459861,52896.97943180000,1029.85885893000
11303,0.00000000,350.29551606,11041044,41044,410440000485.00000000,485,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000485.00000000,1,4104410008.00000000,0,"3",350.62725515,4624.48757672000,350.32735052700
11304,0.00000000,430.81768941,11041044,41044,410440000501.00000000,501,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000501.00000000,1,4104410008.00000000,0,"3",431.62011112,7728.63629943000,431.25353855500
11306,0.00000000,582.22267724,11041044,41044,410440000715.00000000,715,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000715.00000000,1,4104410008.00000000,0,"5",582.47338704,14016.89113710000,581.98205097300
11307,0.00000000,211.55125780,11041044,41044,410440000483.00000000,483,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000483.00000000,1,4104410008.00000000,0,"3",211.73196969,2800.44848842000,211.55074853500
11311,0.00000000,234.06942205,11041044,41044,410440000267.99993896,268,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000267.99993896,1,4104410008.00000000,0,"2",234.33392831,2634.88139404000,234.13430255600
11312,0.00000000,1350.73617519,11041044,41044,410440000778.00000000,1129,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440001129.00000000,1,4104410008.00000000,0,"7",763.90035321,20630.19846250000,763.27606861400
11313,0.00000000,573.20537018,11041044,41044,410440000094.00000000,94,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000094.00000000,1,4104410008.00000000,0,"1",573.69550267,18393.65742480000,573.20578451700
11314,0.00000000,1057.78819924,11041044,41044,410440000267.00000000,267,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000267.00000000,1,4104410008.00000000,0,"2",1058.71486635,42199.38440650000,1057.81509511000
11315,0.00000000,1619.05576364,11041044,41044,410440000763.00000000,763,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000763.00000000,1,4104410008.00000000,0,"7",1677.04075533,89722.69349070000,1675.65649336000
11316,0.00000000,903.26364072,11041044,41044,410440000907.00000000,907,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000907.00000000,1,4104410008.00000000,0,"2",904.10046078,51673.36373020000,903.34069963100
11317,0.00000000,259.04329030,11041044,41044,410440000288.00000000,288,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000288.00000000,1,4104410008.00000000,0,"2",259.63825597,4134.70684484000,259.41841502900
11318,0.00000000,302.63955007,11041044,41044,410440000041.00000000,41,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000041.00000000,1,4104410008.00000000,0,"1",302.91489400,5651.88807213000,302.65518566200
11319,0.00000000,335.10753902,11041044,41044,410440000289.00000000,289,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000289.00000000,1,4104410008.00000000,0,"2",335.58391951,6825.25897317000,335.30027054200
11320,0.00000000,364.09471024,11041044,41044,410440000046.99993896,47,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000046.99993896,1,4104410008.00000000,0,"1",364.21146014,8215.27457527000,363.89862805300
11321,0.00000000,231.38822489,11041044,41044,410440000116.00006104,116,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000116.00006104,1,4104410008.00000000,0,"1",231.59124050,3122.05038702000,231.39282961900
11322,0.00000000,185.02393370,11041044,41044,410440000095.00000000,95,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000095.00000000,1,4104410008.00000000,0,"1",185.09213752,2017.64665913000,184.93434781100
11323,0.00000000,348.02907779,11041044,41044,410440000053.00000000,53,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000053.00000000,1,4104410008.00000000,0,"1",348.31287864,7556.56352010000,348.01296215100
11324,0.00000000,441.83793904,11041044,41044,410440000783.99993896,784,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000783.99993896,1,4104410008.00000000,0,"7",442.21773575,11117.15529260000,441.85705200100
11325,0.00000000,347.73248207,11041044,41044,410440000057.00000000,57,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000057.00000000,1,4104410008.00000000,0,"1",348.09257754,7522.14213254000,347.79258207300
11326,0.00000000,195.34277147,11041044,41044,410440000290.00000000,290,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000290.00000000,1,4104410008.00000000,0,"2",195.47328611,1570.81120116000,195.30813672100
11327,0.00000000,813.82903145,11041044,41044,410440000780.99993896,781,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000780.99993896,1,4104410008.00000000,0,"7",814.49499007,23816.97520050000,813.82691036800
11328,0.00000000,482.05378680,11041044,41044,410440000097.00000000,97,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000097.00000000,1,4104410008.00000000,0,"1",481.41810697,11683.26033820000,481.00818006200
11329,0.00000000,374.39056392,11041044,41044,410440000115.00006104,115,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000115.00006104,1,4104410008.00000000,0,"1",374.94733582,5777.19091137000,374.62620641400
11330,0.00000000,800.31584978,11041044,41044,410440000966.00000000,966,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000966.00000000,1,4104410008.00000000,0,"7",800.68652640,14161.06386370000,800.03002576200
11331,0.00000000,265.47966136,11041044,41044,410440000117.00000000,117,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000117.00000000,1,4104410008.00000000,0,"1",266.07433671,4115.71720796000,265.84631989300
11332,0.00000000,366.59449017,11041044,41044,410440000286.00000000,286,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000286.00000000,1,4104410008.00000000,0,"2",366.85838571,5853.97200073000,366.54852647900
11333,0.00000000,369.20646594,11041044,41044,410440000287.00000000,287,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000287.00000000,1,4104410008.00000000,0,"2",369.52446795,7955.68126539000,369.21189243200
11334,0.00000000,495.48414970,11041044,41044,410440000045.99993896,46,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000045.99993896,1,4104410008.00000000,0,"1",495.83806100,10518.56455940000,495.41208545000
11335,0.00000000,599.29812787,11041044,41044,410440000065.00000000,65,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000065.00000000,1,4104410008.00000000,0,"1",600.04372741,22264.21946660000,599.52475251600
11336,0.00000000,374.34202100,11041044,41044,410440000096.00000000,96,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000096.00000000,1,4104410008.00000000,0,"1",376.63272968,6987.75534414000,376.31158240000
11337,0.00000000,475.86733847,11041044,41044,410440000905.00000000,905,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000905.00000000,1,4104410008.00000000,0,"2",476.15536470,12138.87484120000,475.75446245200
11338,0.00000000,248.02816344,11041044,41044,410440000114.00006104,114,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000114.00006104,1,4104410008.00000000,0,"1",247.74529970,3580.58022731000,247.53320748200
11339,0.00000000,346.25556368,11041044,41044,410440000052.00006104,52,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000052.00006104,1,4104410008.00000000,0,"1",346.57412545,7514.34043925000,346.27601980300
11340,0.00000000,840.35190386,11041044,41044,410440000962.00000000,962,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000962.00000000,1,4104410008.00000000,0,"7",840.81507917,36324.44896590001,840.12911295300
11341,0.00000000,482.16779678,11041044,41044,410440000098.00000000,98,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000098.00000000,1,4104410008.00000000,0,"1",482.44996272,13278.72836410000,482.03952482000
11342,0.00000000,345.82720186,11041044,41044,410440000056.00000000,56,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000056.00000000,1,4104410008.00000000,0,"1",346.45364767,7457.91586538000,346.15526726200
11343,0.00000000,334.88137505,11041044,41044,410440000061.00000000,61,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000061.00000000,1,4104410008.00000000,0,"1",335.00409891,6998.84693774000,334.71511340700
11344,0.00000000,425.25866360,11041044,41044,410440000109.99993896,110,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000109.99993896,1,4104410008.00000000,0,"1",425.97496280,8145.09794859000,425.61085151500
11345,0.00000000,285.48464335,11041044,41044,410440000901.00000000,901,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000901.00000000,1,4104410008.00000000,0,"1",286.20190913,3493.40136879000,285.95622847600
11346,0.00000000,357.03762830,11041044,41044,410440000782.99993896,783,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000782.99993896,1,4104410008.00000000,0,"7",357.57254656,6306.62357401000,357.28060898400
11347,0.00000000,461.37271961,11041044,41044,410440000285.00000000,285,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000285.00000000,1,4104410008.00000000,0,"2",461.74982993,8652.36332618000,461.35952121700
11348,0.00000000,328.08169686,11041044,41044,410440000108.99993896,109,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000108.99993896,1,4104410008.00000000,0,"1",328.04214710,3578.10205517000,327.76206575300
11349,0.00000000,373.24209881,11041044,41044,410440000779.99993896,780,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000779.99993896,1,4104410008.00000000,0,"7",373.37665478,7268.69479773000,373.06978056500
11350,0.00000000,301.33193611,11041044,41044,410440000113.00006104,113,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000113.00006104,1,4104410008.00000000,1,"1",303.46277723,5023.85982163000,303.20318741400
11351,0.00000000,678.11828096,11041044,41044,410440000276.00006104,276,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000276.00006104,1,4104410008.00000000,0,"2",678.87746462,19883.90319360000,678.30541433400
11352,0.00000000,137.78806208,11041044,41044,410440000107.99993896,108,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000107.99993896,1,4104410008.00000000,0,"1",137.35475923,1031.04968173000,137.23750110300
11353,0.00000000,293.32562649,11041044,41044,410440000162.00000000,162,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000162.00000000,1,4104410008.00000000,0,"1",294.74773713,4123.39099429000,294.49509357100
11354,0.00000000,220.52881830,11041044,41044,410440000107.00000000,107,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000107.00000000,1,4104410008.00000000,0,"1",220.52881806,2569.70404198000,220.34079029900
11355,0.00000000,235.33748189,11041044,41044,410440000118.00000000,118,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000118.00000000,1,4104410008.00000000,0,"1",236.95375670,3216.82528808000,236.75081591600
9266,0.00000000,389.24774309,11041044,41044,410440000616.00000000,616,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000616.00000000,1,4104410008.00000000,0,"7",389.46943844,9325.04032091000,389.14125987600
9267,0.00000000,360.31029895,11041044,41044,410440000617.00000000,617,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000617.00000000,1,4104410008.00000000,0,"7",360.43151904,7086.32984465000,360.12801827200
9268,0.00000000,506.32098729,11041044,41044,410440000622.99993896,623,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000622.99993896,1,4104410008.00000000,0,"7",506.66300673,13693.55750990000,506.23734304700
9269,0.00000000,652.72386429,11041044,41044,410440000624.00006104,624,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000624.00006104,1,4104410008.00000000,0,"7",641.25934567,19640.49092940000,640.72211310800
9270,0.00000000,216.94383006,11041044,41044,410440000171.00000000,171,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000171.00000000,1,4104410008.00000000,0,"1",216.19885259,2677.70533620000,216.01309852800
9271,0.00000000,734.19567564,11041044,41044,410440000767.00000000,767,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000767.00000000,1,4104410008.00000000,0,"7",734.66491036,13322.63150590000,734.05570410800
9272,0.00000000,302.74557640,11041044,41044,410440000070.00000000,70,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000070.00000000,1,4104410008.00000000,0,"1",302.97634605,5663.88887378000,302.71459546700
9273,0.00000000,2163.75250579,11041044,41044,410440000136.00000000,1199,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440001198.99993896,1,4104410008.00000000,8,"1",1611.83401614,122921.19810300000,1610.46669825000
9274,0.00000000,454.60234895,11041044,41044,410440000154.00000000,154,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000154.00000000,1,4104410008.00000000,1,"1",418.72232250,10918.43018070000,418.36367532000
9275,0.00000000,229.81112621,11041044,41044,410440000104.00000000,104,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000104.00000000,1,4104410008.00000000,0,"1",230.05132370,2464.54837323000,229.85538455800
9276,0.00000000,208.32761952,11041044,41044,410440000171.99993896,172,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000171.99993896,1,4104410008.00000000,0,"1",208.26106512,2656.02738550000,208.08228857700
9277,0.00000000,1429.59430360,11041044,41044,410440000960.00000000,960,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000960.00000000,1,4104410008.00000000,0,"7",1430.80212041,48092.76848540000,1429.63708752000
9278,0.00000000,432.36385226,11041044,41044,410440000103.00000000,103,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000103.00000000,1,4104410008.00000000,1,"1",434.22721307,12004.90558080000,433.85747502100
9279,0.00000000,337.48744233,11041044,41044,410440000130.00000000,130,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000130.00000000,1,4104410008.00000000,0,"1",337.67038649,7239.00220333000,337.38213822900
9280,0.00000000,436.42048464,11041044,41044,410440000078.99993896,79,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000078.99993896,1,4104410008.00000000,0,"1",436.83016511,11305.62978870000,436.45162500400
9281,0.00000000,551.85682747,11041044,41044,410440000168.00000000,168,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000168.00000000,1,4104410008.00000000,0,"1",554.75006656,10472.72631680000,554.27302546800
9283,0.00000000,387.28632881,11041044,41044,410440000083.00006104,83,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000083.00006104,1,4104410008.00000000,0,"1",388.02463836,7998.81395975000,387.68796560300
9284,0.00000000,203.95086182,11041044,41044,410440000172.99993896,173,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000172.99993896,1,4104410008.00000000,1,"1",186.82656987,2143.03718179000,186.66629280000
9285,0.00000000,297.04619596,11041044,41044,410440000069.00000000,69,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000069.00000000,1,4104410008.00000000,0,"1",297.52313182,5476.56040254000,297.26617614500
9286,0.00000000,121.28376189,11041044,41044,410440000170.00000000,170,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000170.00000000,1,4104410008.00000000,0,"1",123.50478057,731.71161621000,123.39870710800
9287,0.00000000,1753.84503638,11041044,41044,410440000773.00000000,773,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000773.00000000,1,4104410008.00000000,0,"7",1754.99828863,40386.28911030000,1753.55799574000
9288,0.00000000,1765.07152400,11041044,41044,410440000652.99993896,653,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000652.99993896,1,4104410008.00000000,0,"7",1766.26224105,135670.23037800001,1764.79830364000
9289,0.00000000,1858.77125971,11041044,41044,410440000627.00006104,1126,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440001126.00000000,1,4104410008.00000000,0,"7",1142.32056589,25544.60930730000,1141.36370623000
9290,0.00000000,233.29698723,11041044,41044,410440000902.00000000,902,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000902.00000000,1,4104410008.00000000,0,"1",232.84825088,2140.10536274000,232.64831098900
9291,0.00000000,297.83779664,11041044,41044,410440000131.00000000,131,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000131.00000000,1,4104410008.00000000,0,"1",306.83549960,4475.58054497000,306.57387102800
9292,0.00000000,903.00157321,11041044,41044,410440000774.00000000,774,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000774.00000000,1,4104410008.00000000,0,"7",903.60156650,49427.26719980000,902.86110007700
9293,0.00000000,1161.44414868,11041044,41044,410440000961.00000000,961,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000961.00000000,1,4104410008.00000000,0,"7",1162.47915130,32293.40122250000,1161.53474850000
9294,0.00000000,747.06254891,11041044,41044,410440000929.00000000,929,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000929.00000000,1,4104410008.00000000,0,"7",747.78369689,26071.85534150000,747.15354730800
10345,0.00000000,481.26520093,11041044,41044,410440000698.00000000,698,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000698.00000000,1,4104410008.00000000,0,"5",481.73290377,11236.49125800000,481.32782099600
10346,0.00000000,379.97604890,11041044,41044,410440000386.00000000,386,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000386.00000000,1,4104410008.00000000,0,"9",379.95888757,5566.05316968000,379.63053470800
10347,0.00000000,361.68300985,11041044,41044,410440000395.99993896,396,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000395.99993896,1,4104410008.00000000,0,"9",362.22287264,7776.55992784000,361.90891594600
10348,0.00000000,335.83767646,11041044,41044,410440000696.00000000,696,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000696.00000000,1,4104410008.00000000,0,"5",335.90897844,6972.81046374000,335.62707155400
10349,0.00000000,277.87539317,11041044,41044,410440000547.00000000,547,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000547.00000000,1,4104410008.00000000,0,"3",278.03184555,4779.36338386000,277.79458165300
10350,0.00000000,425.51684714,11041044,41044,410440000387.00000000,387,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000387.00000000,1,4104410008.00000000,0,"9",425.73546019,9060.11147746000,425.36776688600
10351,0.00000000,935.07318483,11041044,41044,410440000580.00000000,580,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000580.00000000,1,4104410008.00000000,0,"3",935.79148504,25413.63754710000,935.00248736100
10352,0.00000000,584.65560429,11041044,41044,410440000399.99993896,400,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000399.99993896,1,4104410008.00000000,0,"9",585.50123827,13083.84141340000,584.99072431700
10353,0.00000000,346.45380850,11041044,41044,410440000689.00006104,689,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000689.00006104,1,4104410008.00000000,0,"5",346.64946462,7502.41546022000,346.35906150800
10354,0.00000000,299.15853530,11041044,41044,410440000515.00000000,515,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000515.00000000,1,4104410008.00000000,0,"3",299.09592043,4269.80192196000,298.84185623600
10355,0.00000000,420.18192310,11041044,41044,410440000388.00000000,388,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000388.00000000,1,4104410008.00000000,0,"9",420.87694469,8236.95861617000,420.51382306600
10356,0.00000000,849.05392281,11041044,41044,410440000398.99993896,399,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000398.99993896,1,4104410008.00000000,0,"9",849.79535167,28410.86837450000,849.05638057500
10357,0.00000000,257.25886546,11041044,41044,410440000522.00000000,522,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000522.00000000,1,4104410008.00000000,0,"3",257.37058615,4035.49083134000,257.15235523300
10358,0.00000000,472.26664642,11041044,41044,410440000395.00000000,395,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000395.00000000,1,4104410008.00000000,0,"9",472.63622728,10692.57957190000,472.22692557100
10359,0.00000000,348.23439117,11041044,41044,410440000521.00000000,521,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000521.00000000,1,4104410008.00000000,0,"3",348.39922289,6799.58025039000,348.10382510600
10360,0.00000000,451.74815994,11041044,41044,410440000542.00000000,542,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000542.00000000,1,4104410008.00000000,0,"3",452.13637483,10832.05569720000,451.74934960100
10361,0.00000000,507.69671331,11041044,41044,410440000520.00000000,520,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000520.00000000,1,4104410008.00000000,0,"3",507.80651918,10230.11066140000,507.37600975500
10362,0.00000000,718.76923304,11041044,41044,410440000543.00000000,543,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000543.00000000,1,4104410008.00000000,0,"3",719.34208489,32800.39041680000,718.72741697600
